,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,name,person
771579,771579,2019-11-26 00:15:24,571365235126,fraud_Torp-Labadie,gas_transport,59.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1bd157a23214105ff1a6334d5aff8b20,1353888924,44.052665000000005,-86.86394200000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
772089,772089,2019-11-26 10:59:44,571365235126,"fraud_Rowe, Batz and Goodwin",grocery_pos,104.11,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,dca262c67d8c1ca144a77157cdb27505,1353927584,45.387211,-86.708584,0,Barbara Taylor,Barbara Taylor 1995-07-12
772237,772237,2019-11-26 13:07:18,571365235126,fraud_Cruickshank-Mills,entertainment,27.24,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6b493881c29511631505e991b0e6bc20,1353935238,44.209394,-86.478981,0,Barbara Taylor,Barbara Taylor 1995-07-12
772599,772599,2019-11-26 17:57:40,571365235126,fraud_Boyer PLC,misc_pos,37.93,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,fb22a96c00283c75bc24e5dc267c1b92,1353952660,45.496708,-85.648748,0,Barbara Taylor,Barbara Taylor 1995-07-12
772741,772741,2019-11-26 19:44:25,571365235126,fraud_Crooks and Sons,personal_care,76.87,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,48166bb6b4a77cd64b3da59a4f965b0f,1353959065,43.670048,-86.511514,0,Barbara Taylor,Barbara Taylor 1995-07-12
774369,774369,2019-11-27 19:12:25,571365235126,"fraud_Turner, Ziemann and Lehner",food_dining,25.4,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,915b002c07ba470bcab8ec26673aa4f9,1354043545,44.742125,-86.169923,0,Barbara Taylor,Barbara Taylor 1995-07-12
774482,774482,2019-11-27 20:28:21,571365235126,"fraud_Prosacco, Kreiger and Kovacek",home,10.3,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,60ed5ca1feedf6022c99ae57f112cb61,1354048101,43.785985,-85.914514,0,Barbara Taylor,Barbara Taylor 1995-07-12
774720,774720,2019-11-27 23:21:31,571365235126,"fraud_Lesch, D'Amore and Brown",food_dining,1.58,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,4eabfbcb23a64723ad8019e8a7a2afed,1354058491,44.813628,-86.265764,0,Barbara Taylor,Barbara Taylor 1995-07-12
774776,774776,2019-11-28 00:05:44,571365235126,fraud_Friesen-Stamm,gas_transport,33.23,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,046e6b395c9bc39e48862aa3b1b19440,1354061144,45.066343,-86.621433,0,Barbara Taylor,Barbara Taylor 1995-07-12
775059,775059,2019-11-28 04:31:59,571365235126,fraud_Berge LLC,gas_transport,73.2,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,abbd0cba57c2f43695bd8ab29f8f39da,1354077119,44.895664,-86.666538,0,Barbara Taylor,Barbara Taylor 1995-07-12
775088,775088,2019-11-28 05:02:50,571365235126,fraud_Berge LLC,gas_transport,33.91,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,b2b8e9802cb259c33b4e5068e83be230,1354078970,43.796783000000005,-86.147102,0,Barbara Taylor,Barbara Taylor 1995-07-12
776151,776151,2019-11-28 18:52:07,571365235126,fraud_Thiel Ltd,travel,4.82,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d82fa9f32b0b74ad926c5a9f8ea4142b,1354128727,44.027776,-86.889663,0,Barbara Taylor,Barbara Taylor 1995-07-12
777031,777031,2019-11-29 07:20:23,571365235126,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,35.48,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2f18fddb88a770d2cd48b2dc61ce61f0,1354173623,44.147674,-86.94174699999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
777104,777104,2019-11-29 08:34:25,571365235126,fraud_Koepp-Witting,grocery_pos,117.65,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,94e5622ad8d544c1b678eae7b4b33e1d,1354178065,43.617061,-86.54775699999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
777267,777267,2019-11-29 11:09:27,571365235126,fraud_Rodriguez Group,gas_transport,50.42,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,56ffff14ae269f59e56847007724cedc,1354187367,43.726984,-85.36924499999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
777766,777766,2019-11-29 16:48:29,571365235126,"fraud_Mante, Luettgen and Hackett",health_fitness,91.24,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,34cca0b1d8de19b83363cb0ac5bc3ed7,1354207709,44.701585,-86.97334000000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
777954,777954,2019-11-29 18:55:05,571365235126,"fraud_Terry, Johns and Bins",misc_pos,9.31,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,e9653b7caf3b336dd8e880fc83130615,1354215305,43.600732,-86.836748,0,Barbara Taylor,Barbara Taylor 1995-07-12
778175,778175,2019-11-29 21:29:34,571365235126,fraud_Nader-Maggio,personal_care,17.26,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,ab898c6663a0a80c456519ae6a371c11,1354224574,43.865634,-86.354738,0,Barbara Taylor,Barbara Taylor 1995-07-12
778203,778203,2019-11-29 21:50:35,571365235126,fraud_Champlin and Sons,home,65.19,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,191698a238ea17de963963445020d047,1354225835,44.038488,-86.565671,0,Barbara Taylor,Barbara Taylor 1995-07-12
778262,778262,2019-11-29 22:30:48,571365235126,"fraud_Graham, Hegmann and Hammes",food_dining,24.26,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,71dfcaf399c12c58e441410409ab6db2,1354228248,44.829319,-86.30385600000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
778535,778535,2019-11-30 00:43:40,571365235126,fraud_Kuvalis Ltd,gas_transport,71.94,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1969452d64eaa3a7655ed34971fc1847,1354236220,44.491115,-87.159084,0,Barbara Taylor,Barbara Taylor 1995-07-12
779387,779387,2019-11-30 05:29:27,571365235126,fraud_Prohaska-Murray,gas_transport,80.31,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,67ce0a6e4cc2d93f96d5fe40dd02e0ed,1354253367,45.430078,-86.50957700000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
779405,779405,2019-11-30 05:38:20,571365235126,"fraud_Osinski, Ledner and Leuschke",grocery_pos,100.68,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,24dec72e32840ca77ee96cd6a8cefb26,1354253900,45.559678000000005,-86.390199,0,Barbara Taylor,Barbara Taylor 1995-07-12
780046,780046,2019-11-30 09:20:57,571365235126,fraud_Brekke and Sons,gas_transport,60.16,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1741be0824fcd84e6cd4253b9ee4bf42,1354267257,44.803407,-86.229264,0,Barbara Taylor,Barbara Taylor 1995-07-12
781902,781902,2019-11-30 17:09:27,571365235126,"fraud_Denesik, Powlowski and Pouros",home,4.79,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,bb43753346b295385f06c9d38089d0c6,1354295367,45.277432,-87.0771,0,Barbara Taylor,Barbara Taylor 1995-07-12
782241,782241,2019-11-30 18:23:14,571365235126,"fraud_Hettinger, McCullough and Fay",home,10.48,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,662738400afd13d6c03d30c23999728e,1354299794,43.85055,-85.584474,0,Barbara Taylor,Barbara Taylor 1995-07-12
782323,782323,2019-11-30 18:41:38,571365235126,fraud_Reichel Inc,entertainment,46.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,e82b4a094ecf8caee6ecab61f786d956,1354300898,44.269757,-87.084772,0,Barbara Taylor,Barbara Taylor 1995-07-12
783016,783016,2019-11-30 21:13:25,571365235126,"fraud_Welch, Rath and Koepp",entertainment,7.82,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1f1804ec4aa40e74a64bbde1788497b7,1354310005,44.872486,-86.370349,0,Barbara Taylor,Barbara Taylor 1995-07-12
783274,783274,2019-11-30 22:07:06,571365235126,"fraud_Bins, Balistreri and Beatty",shopping_pos,2.97,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8dd708aa18654d6c94004667095de190,1354313226,43.618746,-85.6611,0,Barbara Taylor,Barbara Taylor 1995-07-12
783539,783539,2019-11-30 23:03:34,571365235126,fraud_Lemke-Gutmann,shopping_net,7.1,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5ba4adde44ba10198b62fc56d98b1368,1354316614,45.17428,-86.513932,0,Barbara Taylor,Barbara Taylor 1995-07-12
784029,784029,2019-12-01 01:10:17,571365235126,"fraud_Casper, Hand and Zulauf",grocery_pos,104.3,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2d52c83a587329a57621b8f2cddb21b0,1354324217,44.047492,-86.445326,0,Barbara Taylor,Barbara Taylor 1995-07-12
784234,784234,2019-12-01 02:07:38,571365235126,fraud_Wuckert-Walter,grocery_net,48.78,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0aeb20878894bd2b5e9ec1ba14d4771a,1354327658,44.580793,-87.036115,0,Barbara Taylor,Barbara Taylor 1995-07-12
784908,784908,2019-12-01 05:24:19,571365235126,fraud_Kilback LLC,grocery_pos,72.17,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,9e254c8443f4cf15a67fbc372fc9f05f,1354339459,44.471063,-86.57646700000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
784929,784929,2019-12-01 05:32:22,571365235126,fraud_Bogisich-Homenick,misc_net,80.21,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,05f41c5d7a999219e57716089937fc8d,1354339942,44.67575,-86.269846,0,Barbara Taylor,Barbara Taylor 1995-07-12
785008,785008,2019-12-01 05:57:20,571365235126,fraud_Torp-Labadie,gas_transport,63.51,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,e0efede872d56c4590ac4d18c4de36a7,1354341440,44.076956,-86.357794,0,Barbara Taylor,Barbara Taylor 1995-07-12
785132,785132,2019-12-01 06:33:32,571365235126,fraud_Erdman-Kertzmann,gas_transport,44.94,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f0adaa34aaee072cf0cf58921efa36d2,1354343612,44.721666,-85.499677,0,Barbara Taylor,Barbara Taylor 1995-07-12
785824,785824,2019-12-01 10:03:50,571365235126,fraud_Conroy-Cruickshank,gas_transport,92.57,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,47cd071d424ec5b39ac28609864fa417,1354356230,44.670804,-86.781492,0,Barbara Taylor,Barbara Taylor 1995-07-12
786242,786242,2019-12-01 12:07:40,571365235126,"fraud_Romaguera, Wehner and Tromp",kids_pets,3.87,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8c737e706bba1036a0b3219e2f4c6199,1354363660,44.287792,-86.787718,0,Barbara Taylor,Barbara Taylor 1995-07-12
786709,786709,2019-12-01 13:37:29,571365235126,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7be28d6bf961b762f0dfa9926268f924,1354369049,44.111816,-86.302012,0,Barbara Taylor,Barbara Taylor 1995-07-12
787006,787006,2019-12-01 14:33:42,571365235126,fraud_O'Connell-Ullrich,home,29.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,af5f52f1e9b83214ae54428a7d391076,1354372422,44.715554,-86.297838,0,Barbara Taylor,Barbara Taylor 1995-07-12
787071,787071,2019-12-01 14:47:32,571365235126,fraud_Stamm-Rodriguez,misc_pos,7.18,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,91e79dd5fd006ba853007cad8483bfcb,1354373252,45.154176,-86.25399300000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
787098,787098,2019-12-01 14:53:38,571365235126,"fraud_Bernhard, Grant and Langworth",shopping_pos,5.21,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,48fe87922d93285c8f974f988484cbfc,1354373618,44.994458,-87.090676,0,Barbara Taylor,Barbara Taylor 1995-07-12
787555,787555,2019-12-01 16:20:06,571365235126,"fraud_Moore, Williamson and Emmerich",home,184.99,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,bfce5a73e4de7b5b2d9a627e636facbd,1354378806,43.727602000000005,-85.668789,0,Barbara Taylor,Barbara Taylor 1995-07-12
787623,787623,2019-12-01 16:35:12,571365235126,fraud_Eichmann-Russel,misc_pos,9.5,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0a4225771f145981fc7112cb1ed2fe18,1354379712,45.092894,-86.12480500000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
788007,788007,2019-12-01 17:44:27,571365235126,fraud_Hammes-Beatty,kids_pets,32.27,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c299949fa4d591bf42d4610aa277974b,1354383867,43.613773,-85.498141,0,Barbara Taylor,Barbara Taylor 1995-07-12
788482,788482,2019-12-01 19:12:59,571365235126,fraud_Prosacco LLC,personal_care,67.31,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,582e921eb88be6f55bcf7e7953ae1c18,1354389179,44.445774,-86.018417,0,Barbara Taylor,Barbara Taylor 1995-07-12
788519,788519,2019-12-01 19:19:40,571365235126,fraud_Terry-Huel,shopping_net,556.15,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,84f9475b2ee35e87295ad7ceb54c8811,1354389580,45.591393,-85.33346999999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
788611,788611,2019-12-01 19:36:21,571365235126,fraud_Prosacco LLC,personal_care,174.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,4270fbe4fc00eaadc08f47b6afa48cc5,1354390581,45.427546,-85.641759,0,Barbara Taylor,Barbara Taylor 1995-07-12
788725,788725,2019-12-01 19:54:49,571365235126,fraud_Reilly LLC,home,102.48,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,072810af3f661aad75e37a1887cb5382,1354391689,44.580601,-85.63476899999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
789179,789179,2019-12-01 21:17:19,571365235126,fraud_Friesen Ltd,health_fitness,6.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,adcfcb3c9e44f7f94bf52acc45fd3ef9,1354396639,45.56987,-86.427593,0,Barbara Taylor,Barbara Taylor 1995-07-12
789414,789414,2019-12-01 22:00:14,571365235126,fraud_Bauch-Blanda,entertainment,67.0,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,4cb08d6da5479ad3835d239c76af387c,1354399214,43.985836,-86.997128,0,Barbara Taylor,Barbara Taylor 1995-07-12
792194,792194,2019-12-02 10:37:31,571365235126,fraud_Sporer Inc,gas_transport,48.34,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,cae346bdce3df7e5d53363611d908fa3,1354444651,45.193677,-85.785267,0,Barbara Taylor,Barbara Taylor 1995-07-12
793597,793597,2019-12-02 15:37:48,571365235126,fraud_McDermott-Rice,misc_pos,9.15,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5001bec1f5ea026fda5daf3d2a35505b,1354462668,44.200335,-85.590633,0,Barbara Taylor,Barbara Taylor 1995-07-12
794373,794373,2019-12-02 18:01:05,571365235126,"fraud_Medhurst, Cartwright and Ebert",personal_care,110.65,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,3a353188acc0094103325af4909ad084,1354471265,43.802342,-86.1776,0,Barbara Taylor,Barbara Taylor 1995-07-12
794833,794833,2019-12-02 19:32:49,571365235126,fraud_Dickinson Ltd,misc_pos,8.66,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f1c2c078e631d215a412859b91918926,1354476769,45.108732,-86.220763,0,Barbara Taylor,Barbara Taylor 1995-07-12
794897,794897,2019-12-02 19:43:25,571365235126,"fraud_Roberts, Ryan and Smith",personal_care,29.13,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,ea843e9c6abba5ea0569ddf7dba35b52,1354477405,45.340648,-86.865128,0,Barbara Taylor,Barbara Taylor 1995-07-12
795025,795025,2019-12-02 20:08:38,571365235126,fraud_Waelchi-Wolf,kids_pets,33.51,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,51083da190787e187ac7ab03b655e068,1354478918,45.393826,-85.868255,0,Barbara Taylor,Barbara Taylor 1995-07-12
795385,795385,2019-12-02 21:23:33,571365235126,"fraud_Watsica, Haag and Considine",shopping_pos,5.84,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6296680b7460b9f7cc9cfbaa03a94146,1354483413,45.171867,-86.448128,0,Barbara Taylor,Barbara Taylor 1995-07-12
795427,795427,2019-12-02 21:31:49,571365235126,fraud_Padberg-Sauer,home,7.16,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,249379a071c2e5f030e3f21c160653f6,1354483909,44.002512,-86.93272900000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
796088,796088,2019-12-02 23:33:38,571365235126,fraud_Jast Ltd,shopping_net,2.06,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,dcef5885e74ca102056809ab3ea7f966,1354491218,45.252753000000006,-86.585656,0,Barbara Taylor,Barbara Taylor 1995-07-12
796757,796757,2019-12-03 05:13:33,571365235126,fraud_Gutmann Ltd,grocery_net,47.39,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,aa730253928f39d8b597ff1059056408,1354511613,43.938861,-85.973782,0,Barbara Taylor,Barbara Taylor 1995-07-12
796991,796991,2019-12-03 07:28:14,571365235126,"fraud_Towne, Walker and Borer",grocery_net,50.87,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c600f6280e51c766447e0e4f5e1cd326,1354519694,45.536358,-85.559162,0,Barbara Taylor,Barbara Taylor 1995-07-12
797471,797471,2019-12-03 12:18:48,571365235126,fraud_Romaguera Ltd,health_fitness,9.24,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2f8c79926abdb324df20edf16c4292cb,1354537128,44.483415,-85.575936,0,Barbara Taylor,Barbara Taylor 1995-07-12
797570,797570,2019-12-03 12:55:21,571365235126,fraud_Kutch-Ferry,home,81.48,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,00f40cf56e003eaa3acc762ca8f786cf,1354539321,44.962653,-86.350967,0,Barbara Taylor,Barbara Taylor 1995-07-12
798104,798104,2019-12-03 16:31:01,571365235126,"fraud_Cremin, Hamill and Reichel",misc_pos,2.64,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f4aa13ccbb7e8f57c14ec1f15c8ad372,1354552261,45.224927,-86.250875,0,Barbara Taylor,Barbara Taylor 1995-07-12
